,id,id_gen,entity,relation,value,probability,source,action,iteration,entity_words,value_word,entity_letters,value_letters,has_probability,e_generalizations,e_instancetype,e_populate,e_antireflexive,e_antisymmetric,e_range,v_generalizations,v_instancetype,v_populate,v_antireflexive,v_antisymmetric,v_range,label
448,735217,x100001357,michael_barrett,athleteplaysforteam,padres,0.75,"[MBL-Iter:52-2010/02/19-07:47:55-From ErrorBasedIntegrator (SEAL,CBL)]",None,52,2,1,14,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
449,735218,x100001358,david_murphy,athleteplaysforteam,rangers,0.75,"[MBL-Iter:52-2010/02/19-07:47:55-From ErrorBasedIntegrator (SEAL,CBL)]",None,52,2,1,11,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
450,735219,x100001359,luke_hochevar,athleteplaysforteam,royals,0.9375,"[MBL-Iter:52-2010/02/19-07:47:55-From ErrorBasedIntegrator (SEAL,CBL)]",None,52,2,1,12,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
451,735220,x100001360,mark_grudzielanek,athleteplaysforteam,royals,0.875,"[MBL-Iter:52-2010/02/19-07:47:55-From ErrorBasedIntegrator (SEAL,CBL)]",None,52,2,1,16,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
452,735221,x100001361,joey_gathright,athleteplaysforteam,royals,0.75,"[MBL-Iter:52-2010/02/19-07:47:55-From ErrorBasedIntegrator (SEAL,CBL)]",None,52,2,1,13,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
453,735222,x100001362,horacio_ramirez,athleteplaysforteam,royals,0.875,"[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (SEAL,CBL)]",None,53,2,1,14,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
454,735223,x100001363,john_buck,athleteplaysforteam,royals,0.9375,"[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (SEAL,CBL)]",None,53,2,1,8,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
455,735224,x100001364,ross_gload,athleteplaysforteam,royals,0.875,"[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (SEAL,CBL)]",None,53,2,1,9,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
456,735225,x100001365,tony_pena,athleteplaysforteam,royals,0.75,"[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (SEAL,CBL)]",None,53,2,1,8,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
457,735226,x100001366,yi_jianlian,athleteplaysforteam,nets,0.996094,[MBL-Iter:56-2010/02/22-16:46:39-From ErrorBasedIntegrator (CBL)],None,56,2,1,10,4,1,None,None,None,None,None,None,None,None,None,None,None,None,1
458,735227,x100001367,ramirez,athleteplaysforteam,dodgers,0.992188,[MBL-Iter:57-2010/02/23-15:26:04-From ErrorBasedIntegrator (CBL)],None,57,1,1,7,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
459,735228,x100001368,mark_mcgwire,athleteplaysforteam,cardinals,0.9375,[MBL-Iter:59-2010/02/25-14:27:32-From ErrorBasedIntegrator (CBL)],None,59,2,1,11,9,1,None,None,None,None,None,None,None,None,None,None,None,None,1
460,735229,x100001369,rip_hamilton,athleteplaysforteam,pistons,0.996094,[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (CBL)],None,63,2,1,11,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
461,735230,x100001370,chris_bosh,athleteplaysforteam,raptors,0.999024,"[MBL-Iter:64-2010/03/16-13:13:13-From ErrorBasedIntegrator (SEAL,CBL)]",None,64,2,1,9,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
462,735231,x100001371,rafer_alston,athleteplaysforteam,rockets,0.984375,[MBL-Iter:64-2010/03/16-13:13:13-From ErrorBasedIntegrator (CBL)],None,64,2,1,11,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
463,735232,x100001372,hank_aaron,athleteplaysforteam,braves,0.9375,[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)],None,68,2,1,9,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
464,735233,x100001373,derrick_rose,athleteplaysforteam,bulls,0.992188,"[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL,SEAL)]",None,68,2,1,11,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
465,735234,x100001374,bill_russell,athleteplaysforteam,celtics,0.992188,"[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL,SEAL)]",None,68,2,1,11,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
466,735235,x100001375,larry_bird,athleteplaysforteam,celtics,0.992188,"[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL,SEAL)]",None,68,2,1,9,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
467,735236,x100001376,ryan_dempster,athleteplaysforteam,cubs,0.999512,"[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL,SEAL)]",None,68,2,1,12,4,1,None,None,None,None,None,None,None,None,None,None,None,None,1
468,735237,x100001377,jason_marquis,athleteplaysforteam,cubs,0.996094,"[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL,SEAL)]",None,68,2,1,12,4,1,None,None,None,None,None,None,None,None,None,None,None,None,1
469,735238,x100001378,sandy_koufax,athleteplaysforteam,dodgers,0.96875,[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)],None,68,2,1,11,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
470,735239,x100001379,casey_blake,athleteplaysforteam,dodgers,0.984375,"[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL,SEAL)]",None,68,2,1,10,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
471,735240,x100001380,dwayne_wade,athleteplaysforteam,heat,0.96875,[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)],None,68,2,1,10,4,1,None,None,None,None,None,None,None,None,None,None,None,None,1
472,735241,x100001381,cristiano_ronaldo,athleteplaysforteam,manchester_united,0.96875,[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)],None,68,2,2,16,16,1,None,None,None,None,None,None,None,None,None,None,None,None,1
473,735242,x100001382,steve_trachsel,athleteplaysforteam,mets,0.9375,[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)],None,68,2,1,13,4,1,None,None,None,None,None,None,None,None,None,None,None,None,1
474,735243,x100001383,pedro_martinez,athleteplaysforteam,mets,0.998047,"[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL,SEAL)]",None,68,2,1,13,4,1,None,None,None,None,None,None,None,None,None,None,None,None,1
475,735244,x100001384,tom_glavine,athleteplaysforteam,mets,0.996094,[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)],None,68,2,1,10,4,1,None,None,None,None,None,None,None,None,None,None,None,None,1
476,735245,x100001385,oliver_perez,athleteplaysforteam,mets,0.992188,"[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL,SEAL)]",None,68,2,1,11,4,1,None,None,None,None,None,None,None,None,None,None,None,None,1
477,735246,x100001386,tom_seaver,athleteplaysforteam,mets,0.9375,[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)],None,68,2,1,9,4,1,None,None,None,None,None,None,None,None,None,None,None,None,1
478,735247,x100001387,greg_oden,athleteplaysforteam,ohio_state,0.9375,[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)],None,68,2,2,8,9,1,None,None,None,None,None,None,None,None,None,None,None,None,1
479,735248,x100001388,adam_jones,athleteplaysforteam,orioles,0.96875,"[MBL-Iter:46-2010/02/05-00:59:23-From ErrorBasedIntegrator (CBL), MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL,SEAL)]",None,68,2,1,9,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
480,735249,x100001389,jermaine_o_neal,athleteplaysforteam,pacers,0.992188,"[MBL-Iter:6-2010/01/13-01:10:31-From ErrorBasedIntegrator (CBL), MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)]",None,68,3,1,13,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
481,735250,x100001390,peavy,athleteplaysforteam,padres,0.992188,[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)],None,68,1,1,5,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
482,735251,x100001391,jamie_moyer,athleteplaysforteam,phillies,0.996094,"[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL,SEAL)]",None,68,2,1,10,8,1,None,None,None,None,None,None,None,None,None,None,None,None,1
483,735252,x100001392,vince_carter,athleteplaysforteam,raptors,0.984375,"[MBL-Iter:2-2010/01/12-13:13:17-From ErrorBasedIntegrator (SEAL,CBL), MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)]",None,68,2,1,11,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
484,735253,x100001393,daisuke_matsuzaka,athleteplaysforteam,red_sox,0.996094,"[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL,SEAL)]",None,68,2,2,16,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
485,735254,x100001394,mike_lowell,athleteplaysforteam,red_sox,0.992188,"[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL,SEAL)]",None,68,2,2,10,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
486,735255,x100001395,carl_yastrzemski,athleteplaysforteam,red_sox,0.9375,[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)],None,68,2,2,15,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
487,735256,x100001396,elton_brand,athleteplaysforteam,sixers,0.96875,"[MBL-Iter:8-2010/01/13-09:06:24-From ErrorBasedIntegrator (CBL), MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)]",None,68,2,1,10,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
488,735257,x100001397,todd_bertuzzi,athleteplaysforteam,vancouver_canucks,0.9375,[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)],None,68,2,2,12,16,1,None,None,None,None,None,None,None,None,None,None,None,None,1
489,735258,x100001398,gavin_floyd,athleteplaysforteam,white_sox,0.96875,"[MBL-Iter:43-2010/02/03-03:33:09-From ErrorBasedIntegrator (CBL), MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL,SEAL)]",None,68,2,2,10,8,1,None,None,None,None,None,None,None,None,None,None,None,None,1
490,735259,x100001399,reggie_jackson,athleteplaysforteam,yankees,0.9375,[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)],None,68,2,1,13,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
491,735260,x100001400,andy_pettitte,athleteplaysforteam,yankees,0.999512,"[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL,SEAL)]",None,68,2,1,12,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
492,735261,x100001401,joba_chamberlain,athleteplaysforteam,yankees,0.984375,"[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL,SEAL)]",None,68,2,1,15,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
493,735262,x100001402,mariano_rivera,athleteplaysforteam,yankees,0.992188,"[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL,SEAL)]",None,68,2,1,13,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
494,735263,x100001403,kei_igawa,athleteplaysforteam,yankees,0.9375,[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)],None,68,2,1,8,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
495,735264,x100001404,don_larsen,athleteplaysforteam,yankees,0.9375,[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)],None,68,2,1,9,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
496,735265,x100001405,randy_johnson,athleteplaysforteam,yankees,0.992188,"[MBL-Iter:11-2010/01/14-16:46:48-From ErrorBasedIntegrator (CBL), MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL)]",None,68,2,1,12,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
497,735266,x100001406,mike_mussina,athleteplaysforteam,yankees,0.999024,"[MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL,SEAL)]",None,68,2,1,11,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
498,735268,x100001408,brodie_croyle,athleteplaysforteam,chiefs,0.9375,[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL)],None,69,2,1,12,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
499,735269,x100001409,trent_green,athleteplaysforteam,chiefs,0.992188,[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL)],None,69,2,1,10,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
500,735270,x100001410,nomar_garciaparra,athleteplaysforteam,dodgers,0.984375,"[MBL-Iter:9-2010/01/13-14:06:24-From ErrorBasedIntegrator (CBL), MBL-Iter:68-2010/03/25-04:54:22-From ErrorBasedIntegrator (CPL), MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,16,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
501,735271,x100001411,kenji_johjima,athleteplaysforteam,mariners,0.9375,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,12,8,1,None,None,None,None,None,None,None,None,None,None,None,None,1
502,735272,x100001412,paul_lo_duca,athleteplaysforteam,mets,0.75,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,3,1,10,4,1,None,None,None,None,None,None,None,None,None,None,None,None,1
503,735273,x100001413,wade_boggs,athleteplaysforteam,red_sox,0.75,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,2,9,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
504,735274,x100001414,david_robinson,athleteplaysforteam,spurs,0.9375,[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL)],None,69,2,1,13,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
505,735275,x100001415,mario_williams,athleteplaysforteam,texans,0.9375,[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL)],None,69,2,1,13,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
506,735276,x100001416,matt_schaub,athleteplaysforteam,texans,0.96875,[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL)],None,69,2,1,10,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
507,735277,x100001417,carlos_gomez,athleteplaysforteam,twins,0.9375,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,11,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
508,735278,x100001418,nick_blackburn,athleteplaysforteam,twins,0.992188,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,13,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
509,735279,x100001419,justin_morneau,athleteplaysforteam,twins,0.875,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,13,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
510,735280,x100001420,joe_nathan,athleteplaysforteam,twins,0.875,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,9,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
511,735281,x100001421,scott_baker,athleteplaysforteam,twins,0.9375,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,10,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
512,735282,x100001422,torii_hunter,athleteplaysforteam,twins,0.992188,[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL)],None,69,2,1,11,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
513,735283,x100001423,michael_cuddyer,athleteplaysforteam,twins,0.9375,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,14,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
514,735284,x100001424,boof_bonser,athleteplaysforteam,twins,0.75,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,10,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
515,735285,x100001425,kevin_slowey,athleteplaysforteam,twins,0.96875,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,11,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
516,735286,x100001426,brian_bass,athleteplaysforteam,twins,0.875,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,9,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
517,735287,x100001427,glen_perkins,athleteplaysforteam,twins,0.9375,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,11,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
518,735288,x100001428,denard_span,athleteplaysforteam,twins,0.875,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,10,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
519,735289,x100001429,alexi_casilla,athleteplaysforteam,twins,0.875,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,12,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
520,735290,x100001430,joe_mauer,athleteplaysforteam,twins,0.996094,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,8,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
521,735291,x100001431,jason_kubel,athleteplaysforteam,twins,0.75,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,10,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
522,735292,x100001432,livan_hernandez,athleteplaysforteam,twins,0.75,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,14,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
523,735293,x100001433,pat_neshek,athleteplaysforteam,twins,0.75,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,9,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
524,735294,x100001434,matt_guerrier,athleteplaysforteam,twins,0.875,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,12,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
525,735295,x100001435,jesse_crain,athleteplaysforteam,twins,0.75,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,10,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
526,735296,x100001436,delmon_young,athleteplaysforteam,twins,0.875,"[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL,SEAL)]",None,69,2,1,11,5,1,None,None,None,None,None,None,None,None,None,None,None,None,1
527,735297,x100001437,tarvaris_jackson,athleteplaysforteam,vikings,0.96875,[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL)],None,69,2,1,15,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
528,735298,x100001438,brandon_mccarthy,athleteplaysforteam,white_sox,0.9375,[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL)],None,69,2,2,15,8,1,None,None,None,None,None,None,None,None,None,None,None,None,1
529,735299,x100001439,rodriguez,athleteplaysforteam,yankees,0.984375,[MBL-Iter:69-2010/03/25-15:34:47-From ErrorBasedIntegrator (CPL)],None,69,1,1,9,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
530,735300,x100001440,ted_lilly,athleteplaysforteam,cubs,0.96875,"[MBL-Iter:71-2010/03/30-15:36:51-From ErrorBasedIntegrator (CPL,SEAL)]",None,71,2,1,8,4,1,None,None,None,None,None,None,None,None,None,None,None,None,1
531,735301,x100001441,chris_redman,athleteplaysforteam,falcons,0.875,"[MBL-Iter:71-2010/03/30-15:36:51-From ErrorBasedIntegrator (CPL,SEAL)]",None,71,2,1,11,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
532,735302,x100001442,felix_hernandez,athleteplaysforteam,mariners,0.96875,"[MBL-Iter:71-2010/03/30-15:36:51-From ErrorBasedIntegrator (CPL,SEAL)]",None,71,2,1,14,8,1,None,None,None,None,None,None,None,None,None,None,None,None,1
533,735303,x100001443,darryl_strawberry,athleteplaysforteam,mets,0.9375,[MBL-Iter:72-2010/03/30-22:50:32-From ErrorBasedIntegrator (CPL)],None,72,2,1,16,4,1,None,None,None,None,None,None,None,None,None,None,None,None,1
534,735304,x100001444,joel_zumaya,athleteplaysforteam,tigers,0.9375,"[MBL-Iter:72-2010/03/30-22:50:32-From ErrorBasedIntegrator (CPL,SEAL)]",None,72,2,1,10,6,1,None,None,None,None,None,None,None,None,None,None,None,None,1
535,735305,x100001445,yogi_berra,athleteplaysforteam,yankees,0.9375,[MBL-Iter:72-2010/03/30-22:50:32-From ErrorBasedIntegrator (CPL)],None,72,2,1,9,7,1,None,None,None,None,None,None,None,None,None,None,None,None,1
536,735306,x100001446,kyle_lohse,athleteplaysforteam,cardinals,0.96875,"[MBL-Iter:39-2010/01/30-09:10:21-From ErrorBasedIntegrator (CBL), MBL-Iter:74-2010/03/31-12:01:53-From ErrorBasedIntegrator (CPL,SEAL)]",None,74,2,1,9,9,1,None,None,None,None,None,None,None,None,None,None,None,None,1
